candidate_id,candidate_name,degree_result,location,course_id,course_name,start_date,duration,week_no,analytic,independent,determined,professional,studious,imaginative,presentation_pct,psychometrics_pct
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,5,6,6,4,4,5,5,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,6,6,7,7,3,8,5,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,7,8,8,8,3,8,8,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,8,8,7,8,8,8,8,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,9,6,8,8,8,4,7,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,10,8,8,8,8,8,8,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,1,3,4,3,2,4,2,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,2,1,8,3,2,2,4,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,3,3,7,2,2,2,5,50,59
2483,Staffard Load,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,4,8,5,4,8,8,4,50,59
2488,Claudio Handrick,2:1,London Academy,16,Data 32,2019-07-22,8,3,1,1,3,4,3,1,56.25,58
2488,Claudio Handrick,2:1,London Academy,16,Data 32,2019-07-22,8,4,7,8,6,6,5,6,56.25,58
2488,Claudio Handrick,2:1,London Academy,16,Data 32,2019-07-22,8,5,8,6,7,8,7,7,56.25,58
2488,Claudio Handrick,2:1,London Academy,16,Data 32,2019-07-22,8,6,8,8,5,4,5,7,56.25,58
2488,Claudio Handrick,2:1,London Academy,16,Data 32,2019-07-22,8,7,8,8,8,4,8,7,56.25,58
2488,Claudio Handrick,2:1,London Academy,16,Data 32,2019-07-22,8,8,8,6,4,4,8,8,56.25,58
2488,Claudio Handrick,2:1,London Academy,16,Data 32,2019-07-22,8,1,4,3,3,1,4,2,56.25,58
2488,Claudio Handrick,2:1,London Academy,16,Data 32,2019-07-22,8,2,1,3,4,2,1,3,56.25,58
2511,Lea Normington,3rd,London Academy,7,Business 26,2019-08-12,8,7,7,7,8,7,8,6,62.5,59
2511,Lea Normington,3rd,London Academy,7,Business 26,2019-08-12,8,8,8,7,6,8,4,8,62.5,59
2511,Lea Normington,3rd,London Academy,7,Business 26,2019-08-12,8,1,2,1,3,4,3,1,62.5,59
2511,Lea Normington,3rd,London Academy,7,Business 26,2019-08-12,8,2,4,2,6,4,5,1,62.5,59
2511,Lea Normington,3rd,London Academy,7,Business 26,2019-08-12,8,3,2,5,4,1,3,2,62.5,59
2511,Lea Normington,3rd,London Academy,7,Business 26,2019-08-12,8,4,6,8,6,8,6,5,62.5,59
2511,Lea Normington,3rd,London Academy,7,Business 26,2019-08-12,8,5,5,8,8,6,6,8,62.5,59
2511,Lea Normington,3rd,London Academy,7,Business 26,2019-08-12,8,6,8,2,7,8,5,4,62.5,59
2513,Cornelia Artist,1st,London Academy,7,Business 26,2019-08-12,8,1,3,5,2,4,1,3,59.38,61
2513,Cornelia Artist,1st,London Academy,7,Business 26,2019-08-12,8,2,2,1,5,3,4,3,59.38,61
2513,Cornelia Artist,1st,London Academy,7,Business 26,2019-08-12,8,3,3,8,1,2,2,1,59.38,61
2513,Cornelia Artist,1st,London Academy,7,Business 26,2019-08-12,8,4,8,4,2,5,2,5,59.38,61
2513,Cornelia Artist,1st,London Academy,7,Business 26,2019-08-12,8,5,1,8,6,8,5,1,59.38,61
2513,Cornelia Artist,1st,London Academy,7,Business 26,2019-08-12,8,6,8,3,8,8,8,5,59.38,61
2513,Cornelia Artist,1st,London Academy,7,Business 26,2019-08-12,8,7,8,8,8,8,7,8,59.38,61
2513,Cornelia Artist,1st,London Academy,7,Business 26,2019-08-12,8,8,8,8,8,8,6,8,59.38,61
2525,Marillin Rosendall,2:2,London Academy,28,Engineering 21,2019-07-15,8,1,4,2,3,1,3,3,50,64
2525,Marillin Rosendall,2:2,London Academy,28,Engineering 21,2019-07-15,8,2,5,2,2,2,2,1,50,64
2525,Marillin Rosendall,2:2,London Academy,28,Engineering 21,2019-07-15,8,3,2,5,2,1,8,3,50,64
2525,Marillin Rosendall,2:2,London Academy,28,Engineering 21,2019-07-15,8,4,6,7,7,5,7,6,50,64
2525,Marillin Rosendall,2:2,London Academy,28,Engineering 21,2019-07-15,8,5,8,5,5,2,6,8,50,64
2525,Marillin Rosendall,2:2,London Academy,28,Engineering 21,2019-07-15,8,6,2,7,6,6,7,4,50,64
2525,Marillin Rosendall,2:2,London Academy,28,Engineering 21,2019-07-15,8,7,6,8,8,7,8,8,50,64
2525,Marillin Rosendall,2:2,London Academy,28,Engineering 21,2019-07-15,8,8,8,8,6,8,5,8,50,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,1,2,2,4,2,5,3,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,2,1,3,2,1,6,2,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,3,3,3,2,3,7,3,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,4,5,4,7,5,4,4,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,5,8,8,8,5,3,3,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,6,7,2,5,7,5,8,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,7,7,8,8,2,6,8,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,8,8,8,4,8,8,4,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,9,8,7,8,8,5,6,75,64
2528,Homere Stentiford,2:2,London Academy,30,Engineering 23,2019-08-12,10,10,8,8,8,8,8,8,75,64
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,1,3,3,2,3,7,1,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,2,3,2,4,1,3,4,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,3,1,3,2,3,5,1,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,4,8,8,4,5,3,8,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,5,6,7,6,3,8,1,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,6,2,8,8,8,7,7,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,7,6,8,7,5,5,8,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,8,8,6,8,8,7,8,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,9,7,8,8,1,8,4,59.38,62
2529,Muhammad Linn,NULL,London Academy,17,Data 33,2019-08-05,10,10,8,8,8,7,8,8,59.38,62
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,1,1,3,8,2,2,5,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,2,2,6,4,5,2,7,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,3,3,2,3,2,1,3,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,4,8,3,8,1,6,4,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,5,8,8,1,8,7,6,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,6,8,8,8,4,5,8,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,7,8,8,8,8,8,5,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,8,8,8,8,8,8,8,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,9,7,3,8,8,8,8,53.13,57
2588,Levy Standage,2:1,London Academy,17,Data 33,2019-08-05,10,10,8,8,8,8,7,8,53.13,57
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,1,5,4,3,5,3,1,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,2,3,3,5,2,1,3,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,3,1,1,2,2,1,3,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,4,NULL,NULL,NULL,NULL,NULL,NULL,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,5,NULL,NULL,NULL,NULL,NULL,NULL,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,6,NULL,NULL,NULL,NULL,NULL,NULL,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,7,NULL,NULL,NULL,NULL,NULL,NULL,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,8,NULL,NULL,NULL,NULL,NULL,NULL,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,9,NULL,NULL,NULL,NULL,NULL,NULL,53.13,52
2589,Muffin Jandel,2:1,Birmingham Academy,17,Data 33,2019-08-05,10,10,NULL,NULL,NULL,NULL,NULL,NULL,53.13,52
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,1,2,2,3,5,2,1,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,2,3,1,1,3,1,4,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,3,5,1,4,3,6,4,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,4,5,5,7,3,8,7,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,5,8,8,5,5,3,4,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,6,5,8,5,6,6,4,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,7,8,6,6,8,8,7,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,8,8,8,8,8,8,8,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,9,8,8,5,8,8,8,65.63,66
2590,Calida Behr,2:2,London Academy,30,Engineering 23,2019-08-12,10,10,8,8,8,8,8,8,65.63,66
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,5,7,8,7,8,4,4,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,6,3,2,7,6,5,8,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,7,6,7,8,8,7,8,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,8,8,4,8,4,8,8,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,9,8,5,8,8,8,8,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,10,8,8,8,8,8,8,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,1,2,4,4,1,3,7,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,2,1,3,4,3,1,3,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,3,2,1,2,2,5,3,62.5,55
2605,Alikee Sawood,2:2,London Academy,6,Business 25,2019-07-29,10,4,8,6,7,8,4,5,62.5,55
2608,Eric Spritt,3rd,Birmingham Academy,7,Business 26,2019-08-12,8,1,1,4,6,5,1,1,81.25,57
2608,Eric Spritt,3rd,Birmingham Academy,7,Business 26,2019-08-12,8,2,1,6,4,3,1,6,81.25,57
2608,Eric Spritt,3rd,Birmingham Academy,7,Business 26,2019-08-12,8,3,4,4,4,6,1,4,81.25,57
2608,Eric Spritt,3rd,Birmingham Academy,7,Business 26,2019-08-12,8,4,7,6,5,5,4,4,81.25,57
2608,Eric Spritt,3rd,Birmingham Academy,7,Business 26,2019-08-12,8,5,5,8,7,4,4,5,81.25,57
2608,Eric Spritt,3rd,Birmingham Academy,7,Business 26,2019-08-12,8,6,3,6,4,5,7,8,81.25,57
2608,Eric Spritt,3rd,Birmingham Academy,7,Business 26,2019-08-12,8,7,8,8,2,7,7,8,81.25,57
2608,Eric Spritt,3rd,Birmingham Academy,7,Business 26,2019-08-12,8,8,8,8,1,2,6,7,81.25,57
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,1,4,4,1,3,1,4,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,2,5,4,6,5,3,4,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,3,3,3,2,3,2,4,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,4,8,7,6,6,5,5,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,5,3,8,5,8,6,7,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,6,5,8,8,2,5,8,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,7,8,8,8,8,8,8,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,8,8,7,5,7,8,7,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,9,8,8,8,4,8,7,65.63,67
2609,Farica Harding,2:2,London Academy,17,Data 33,2019-08-05,10,10,8,8,8,8,8,8,65.63,67
2610,Kore Amburgy,2:1,Birmingham Academy,29,Engineering 22,2019-07-22,8,1,4,1,1,3,3,4,65.63,61
2610,Kore Amburgy,2:1,Birmingham Academy,29,Engineering 22,2019-07-22,8,2,5,1,3,1,4,4,65.63,61
2610,Kore Amburgy,2:1,Birmingham Academy,29,Engineering 22,2019-07-22,8,3,2,3,1,5,1,4,65.63,61
2610,Kore Amburgy,2:1,Birmingham Academy,29,Engineering 22,2019-07-22,8,4,1,7,7,7,1,4,65.63,61
2610,Kore Amburgy,2:1,Birmingham Academy,29,Engineering 22,2019-07-22,8,5,6,6,6,6,5,5,65.63,61
2610,Kore Amburgy,2:1,Birmingham Academy,29,Engineering 22,2019-07-22,8,6,6,4,6,5,8,4,65.63,61
2610,Kore Amburgy,2:1,Birmingham Academy,29,Engineering 22,2019-07-22,8,7,8,8,8,8,8,8,65.63,61
2610,Kore Amburgy,2:1,Birmingham Academy,29,Engineering 22,2019-07-22,8,8,7,1,8,8,8,4,65.63,61
2660,Benedikt Cohani,2:1,Birmingham Academy,16,Data 32,2019-07-22,8,3,4,6,3,6,3,1,62.5,63
2660,Benedikt Cohani,2:1,Birmingham Academy,16,Data 32,2019-07-22,8,4,5,6,7,8,8,4,62.5,63
2660,Benedikt Cohani,2:1,Birmingham Academy,16,Data 32,2019-07-22,8,5,8,8,7,6,6,7,62.5,63
2660,Benedikt Cohani,2:1,Birmingham Academy,16,Data 32,2019-07-22,8,6,5,8,6,7,3,8,62.5,63
2660,Benedikt Cohani,2:1,Birmingham Academy,16,Data 32,2019-07-22,8,7,8,8,7,8,5,8,62.5,63
2660,Benedikt Cohani,2:1,Birmingham Academy,16,Data 32,2019-07-22,8,8,8,8,8,8,8,8,62.5,63
2660,Benedikt Cohani,2:1,Birmingham Academy,16,Data 32,2019-07-22,8,1,2,1,2,4,1,8,62.5,63
2660,Benedikt Cohani,2:1,Birmingham Academy,16,Data 32,2019-07-22,8,2,6,1,4,3,1,1,62.5,63
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,1,1,5,4,4,3,6,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,2,4,4,3,1,2,2,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,3,2,3,6,1,5,1,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,4,3,7,3,2,6,3,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,5,6,4,7,7,8,7,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,6,8,6,8,7,4,5,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,7,8,8,6,8,8,8,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,8,7,4,8,8,8,8,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,9,8,8,8,8,8,8,59.38,54
2692,Nikolaus Gullefant,2:1,London Academy,6,Business 25,2019-07-29,10,10,8,8,8,8,8,8,59.38,54
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,1,5,5,6,5,4,2,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,2,4,5,4,5,4,3,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,3,3,2,1,3,4,4,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,4,7,7,5,1,6,8,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,5,6,8,8,5,5,8,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,6,3,5,6,7,8,7,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,7,8,8,6,6,8,8,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,8,8,8,8,8,8,8,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,9,8,7,8,8,8,6,53.13,52
2699,Auberon Werny,2:2,London Academy,6,Business 25,2019-07-29,10,10,8,8,8,8,8,8,53.13,52
2727,Selby Floyd,2:2,London Academy,16,Data 32,2019-07-22,8,1,4,4,1,4,5,3,62.5,61
2727,Selby Floyd,2:2,London Academy,16,Data 32,2019-07-22,8,2,2,5,4,3,3,2,62.5,61
2727,Selby Floyd,2:2,London Academy,16,Data 32,2019-07-22,8,3,2,4,5,4,1,3,62.5,61
2727,Selby Floyd,2:2,London Academy,16,Data 32,2019-07-22,8,4,8,6,7,8,4,6,62.5,61
2727,Selby Floyd,2:2,London Academy,16,Data 32,2019-07-22,8,5,8,7,8,7,1,7,62.5,61
2727,Selby Floyd,2:2,London Academy,16,Data 32,2019-07-22,8,6,3,7,2,5,6,6,62.5,61
2727,Selby Floyd,2:2,London Academy,16,Data 32,2019-07-22,8,7,8,8,8,8,8,4,62.5,61
2727,Selby Floyd,2:2,London Academy,16,Data 32,2019-07-22,8,8,6,8,8,8,8,6,62.5,61
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,9,8,6,8,8,8,5,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,10,8,8,8,8,8,8,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,3,2,5,3,3,3,4,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,4,4,8,4,1,4,5,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,5,6,4,5,4,1,5,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,6,6,6,8,6,3,5,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,7,8,8,8,8,7,8,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,8,8,7,4,8,8,5,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,1,3,2,4,3,1,4,71.88,60
2728,Prentice Van Der Hoeven,2:2,London Academy,6,Business 25,2019-07-29,10,2,3,3,5,1,2,1,71.88,60
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,9,8,8,6,8,4,8,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,10,8,8,8,8,8,8,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,3,3,3,5,1,4,2,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,4,8,4,3,6,4,6,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,5,5,6,4,6,7,6,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,6,6,6,6,5,7,3,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,7,8,8,8,8,8,8,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,8,8,8,8,8,8,8,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,1,4,4,1,4,5,4,65.63,61
2740,Silvain Kuhwald,2:1,London Academy,18,Data 34,2019-08-19,10,2,3,5,1,5,3,4,65.63,61
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,1,1,5,4,2,1,3,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,2,1,3,1,2,1,3,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,3,NULL,NULL,NULL,NULL,NULL,NULL,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,4,NULL,NULL,NULL,NULL,NULL,NULL,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,5,NULL,NULL,NULL,NULL,NULL,NULL,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,6,NULL,NULL,NULL,NULL,NULL,NULL,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,7,NULL,NULL,NULL,NULL,NULL,NULL,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,8,NULL,NULL,NULL,NULL,NULL,NULL,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,9,NULL,NULL,NULL,NULL,NULL,NULL,71.88,56
2742,Wilt Gotliffe,2:1,Birmingham Academy,6,Business 25,2019-07-29,10,10,NULL,NULL,NULL,NULL,NULL,NULL,71.88,56
2778,Anica Vallis,2:1,London Academy,14,Data 30,2019-04-08,8,1,1,5,4,2,7,4,75,62
2778,Anica Vallis,2:1,London Academy,14,Data 30,2019-04-08,8,2,5,4,2,4,3,6,75,62
2778,Anica Vallis,2:1,London Academy,14,Data 30,2019-04-08,8,3,4,4,5,3,2,8,75,62
2778,Anica Vallis,2:1,London Academy,14,Data 30,2019-04-08,8,4,6,8,8,6,6,3,75,62
2778,Anica Vallis,2:1,London Academy,14,Data 30,2019-04-08,8,5,3,6,8,8,4,7,75,62
2778,Anica Vallis,2:1,London Academy,14,Data 30,2019-04-08,8,6,8,7,5,5,8,5,75,62
2778,Anica Vallis,2:1,London Academy,14,Data 30,2019-04-08,8,7,7,8,8,6,8,6,75,62
2778,Anica Vallis,2:1,London Academy,14,Data 30,2019-04-08,8,8,8,4,8,8,8,8,75,62
2788,Frankie Mabee,2:1,London Academy,3,Business 22,2019-04-15,8,1,1,3,3,7,2,2,68.75,55
2788,Frankie Mabee,2:1,London Academy,3,Business 22,2019-04-15,8,2,1,2,3,6,4,1,68.75,55
2788,Frankie Mabee,2:1,London Academy,3,Business 22,2019-04-15,8,3,2,7,2,2,2,3,68.75,55
2788,Frankie Mabee,2:1,London Academy,3,Business 22,2019-04-15,8,4,8,5,4,6,7,7,68.75,55
2788,Frankie Mabee,2:1,London Academy,3,Business 22,2019-04-15,8,5,3,1,8,6,3,5,68.75,55
2788,Frankie Mabee,2:1,London Academy,3,Business 22,2019-04-15,8,6,7,2,8,4,5,4,68.75,55
2788,Frankie Mabee,2:1,London Academy,3,Business 22,2019-04-15,8,7,8,8,7,8,7,7,68.75,55
2788,Frankie Mabee,2:1,London Academy,3,Business 22,2019-04-15,8,8,8,8,8,3,8,8,68.75,55
2791,Quinton Kuhnt,1st,London Academy,3,Business 22,2019-04-15,8,1,2,3,5,4,3,5,53.13,56
2791,Quinton Kuhnt,1st,London Academy,3,Business 22,2019-04-15,8,2,4,2,3,3,6,2,53.13,56
2791,Quinton Kuhnt,1st,London Academy,3,Business 22,2019-04-15,8,3,1,3,3,1,3,1,53.13,56
2791,Quinton Kuhnt,1st,London Academy,3,Business 22,2019-04-15,8,4,4,6,4,8,6,7,53.13,56
2791,Quinton Kuhnt,1st,London Academy,3,Business 22,2019-04-15,8,5,6,6,8,4,5,3,53.13,56
2791,Quinton Kuhnt,1st,London Academy,3,Business 22,2019-04-15,8,6,3,7,4,8,5,5,53.13,56
2791,Quinton Kuhnt,1st,London Academy,3,Business 22,2019-04-15,8,7,8,8,8,8,8,8,53.13,56
2791,Quinton Kuhnt,1st,London Academy,3,Business 22,2019-04-15,8,8,8,8,8,8,8,8,53.13,56
2801,Audi Westmacott,2:1,Birmingham Academy,3,Business 22,2019-04-15,8,3,3,1,7,1,1,3,62.5,51
2801,Audi Westmacott,2:1,Birmingham Academy,3,Business 22,2019-04-15,8,4,5,3,8,6,8,8,62.5,51
2801,Audi Westmacott,2:1,Birmingham Academy,3,Business 22,2019-04-15,8,5,5,7,3,5,5,1,62.5,51
2801,Audi Westmacott,2:1,Birmingham Academy,3,Business 22,2019-04-15,8,6,7,3,6,1,6,2,62.5,51
2801,Audi Westmacott,2:1,Birmingham Academy,3,Business 22,2019-04-15,8,7,6,7,8,8,8,8,62.5,51
2801,Audi Westmacott,2:1,Birmingham Academy,3,Business 22,2019-04-15,8,8,8,8,8,6,6,8,62.5,51
2801,Audi Westmacott,2:1,Birmingham Academy,3,Business 22,2019-04-15,8,1,2,4,1,3,3,3,62.5,51
2801,Audi Westmacott,2:1,Birmingham Academy,3,Business 22,2019-04-15,8,2,5,5,2,3,1,4,62.5,51
2805,Penni Grioli,2:1,London Academy,14,Data 30,2019-04-08,8,1,3,3,2,5,4,4,46.88,60
2805,Penni Grioli,2:1,London Academy,14,Data 30,2019-04-08,8,2,3,1,2,4,1,1,46.88,60
2805,Penni Grioli,2:1,London Academy,14,Data 30,2019-04-08,8,3,2,4,3,2,3,4,46.88,60
2805,Penni Grioli,2:1,London Academy,14,Data 30,2019-04-08,8,4,1,2,7,6,7,5,46.88,60
2805,Penni Grioli,2:1,London Academy,14,Data 30,2019-04-08,8,5,8,4,6,7,8,6,46.88,60
2805,Penni Grioli,2:1,London Academy,14,Data 30,2019-04-08,8,6,8,8,6,7,8,8,46.88,60
2805,Penni Grioli,2:1,London Academy,14,Data 30,2019-04-08,8,7,8,8,8,8,8,6,46.88,60
2805,Penni Grioli,2:1,London Academy,14,Data 30,2019-04-08,8,8,7,8,8,7,8,4,46.88,60
2806,Joletta Matzaitis,2:2,London Academy,3,Business 22,2019-04-15,8,3,4,3,4,4,2,2,65.63,63
2806,Joletta Matzaitis,2:2,London Academy,3,Business 22,2019-04-15,8,4,8,8,7,5,8,5,65.63,63
